,y,x1,x2,x3,x5,x6,x7,x8,x9,x10,x11,x12,x13
89,1,-0.03157080780046674,1.4837651500491347,-1.0982822367434166,1.2080706207173608,1.3459521095883478,2,-0.6626563083888675,0.04357653038063196,-0.5694300021652515,-1.5468240656020984,2,1.8183087355884453
90,2,-0.03166198403611115,-0.22880664808092244,0.11739234969800098,0.3057613032700565,-0.13140765125806295,4,-0.14234447547887707,0.18521997253381592,-0.3293986274054869,-0.23858667847214798,0,-0.719092655617011
91,1,-0.03164823090651457,-0.34589152551280805,0.04566607970766565,-0.16610232882893364,0.2332598274014416,4,-0.6278462495532102,0.916513361961835,0.16053866876447967,-0.3269222074515029,2,-0.29743553845491855
92,0,-0.03163635143656565,1.1194014671998438,1.0829820088982987,-1.4439678035778034,0.8371868239362242,6,-0.04085238223713339,-0.10108896241467832,0.4221214812622872,0.986079765831663,2,0.4500018061151995
93,1,-0.031657828355097756,1.4836293049656772,1.8116611940940621,0.023885184697533632,1.0996158538283385,4,0.5969534737182368,-1.9104614107005333,0.014529595476941316,-1.2532655563051185,2,0.0064942020654727055
94,2,-0.031598491058546986,-0.19271260940630586,-1.482072846519275,-0.6489295350678105,0.5668418276281767,3,0.5803067775122562,0.056250567825388766,-1.9099268729545655,1.2801060893507303,2,0.785423101495069
95,1,-0.03167520079586594,0.5801372393992212,-0.065772008867515,-0.640903912168025,0.804751775297873,0,-1.1739194309932302,-0.4364937177241471,0.08882836881761233,0.19390248491036846,0,-1.212193453433317
96,1,-0.03159874991941936,0.6620789937406918,-1.2009039835684099,1.1717642314088075,0.026276585199152137,3,-0.23874437952028782,-0.13701778671551368,-0.8172651448604102,-1.6227014984497807,2,0.875034118282767
97,2,-0.031665739889281376,-1.14121015112218,0.6849892560826425,0.07375869843191447,-1.1321423110121709,0,2.4034350683773558,1.814241010867337,1.089084792399129,0.09277833888156169,0,-0.6432144121818815
98,0,-0.03164370542425493,-0.8810532317930186,0.5891991434795713,0.8505243433754323,-0.096160052947575,4,0.03387457841638551,0.732982726156673,-0.34620772623438667,1.4314592450075632,0,0.039020488240497926
99,2,-0.03166608756566674,0.10662203199195384,1.5692206299736795,-1.0059264394136225,-0.1398453002744732,0,0.1695832523279923,-0.03003147852203394,-2.120916215365081,1.1897518403043248,2,-0.3462567898114861
100,0,-0.03164848186565092,-0.30341276791569627,0.21618897029270254,-0.3879295903477056,-0.5190745280429437,4,0.6370682015913631,0.4770443285123846,-0.3890421674325954,-0.642879865099511,0,-0.24614242895565516
101,2,-0.03165762449030816,-1.1662192309866772,0.38252748491681215,-0.2258645564934073,-0.7570865440475161,4,-0.24888479657533932,0.5199960270004782,0.9643906790334081,-0.24381399391025393,0,-0.48508324131405534
102,1,-0.031668329130143995,-0.10458990376752617,0.22108006703520797,1.4770723025548107,0.7550558371393923,0,1.2965616547164966,-1.1906775332925275,-1.2630066545657963,-0.7687625703385688,0,-0.8890308498890261
103,2,-0.03159904323186083,1.4444244138798874,0.8099610476250445,0.03145697773096295,0.879601887540222,3,-0.4345189053230161,-1.2965421820278185,1.0553707253563727,-0.35287064196575846,2,1.5665035850887394
104,2,-0.03166412540657553,0.03145894731500486,1.3407112992601553,0.7327435501645928,-0.5165114787449482,0,0.3600604359841871,-0.6505234887331799,-0.3241961154485567,-0.4358161375167163,2,-0.3621945263245657
105,2,-0.031619867150927336,0.5190477053684532,0.5508448177293406,0.36655061957944357,0.6646459742915126,6,0.7934533617236025,0.7770632284307144,0.9337699974785559,0.03365577409668027,2,0.7998682791462384
106,1,-0.03165156417484186,-0.3480514623397799,-0.018875195669958544,1.772873832289759,-0.30043281381260367,4,1.0488541259613082,-1.1753458059213617,-0.3932028987396733,-0.13836256632713956,2,-0.4281914963038853
107,2,-0.03163597057288896,0.05970114016578689,0.5933511280713427,1.6248297527276465,-0.3671401411170728,1,0.5905204634766651,1.7101410110885593,0.5610681765247564,0.5467564468569146,2,0.29167559660654624
108,1,-0.03160353078578752,-0.48350259505509857,0.18870636589908238,-1.4587292171256232,-0.6188519958472144,3,0.8197129388372617,-0.6500805404121117,-1.3659831565928848,-0.8517487453870994,0,1.2041833815812946
109,2,-0.031684457205522036,-0.08562593011688079,-0.42570195825534146,0.3846082711039603,-0.554957218214882,0,0.45928851992678993,1.6414768769952348,1.0395011465000386,-1.1358492714984014,2,-1.6382933455296234
110,2,-0.031664729099208304,1.4194289185237359,0.7291210242222744,0.5485602817710059,0.8070880060739221,0,-1.0756365159813366,-0.1311308606419626,-0.2196090077542132,-0.3148302267979854,2,-0.5949967540927164
111,2,-0.031648266622361435,0.8487437229194297,0.7268241816821455,-0.40957010923819803,0.5763908874021249,4,0.3086842767428424,2.37895725426269,0.645305409439169,0.06508068597167528,2,-0.061134933381823
112,1,-0.03165628340766898,-1.1437912077078696,-0.30930210085949766,-0.9924787438999939,0.28609720208888156,4,-0.2612745691476602,1.238808275833238,0.6622167689453555,-1.513492302278378,2,-0.6827004982769556
113,2,-0.031653813324985715,0.9742238265089792,0.2875324331930164,0.9121496620702128,0.2905768678973252,4,1.7588225307426915,1.3729073078727447,0.12514369183883356,-0.5903982282933907,0,-0.39441901586588973
114,1,-0.03160448468336118,1.8307270777075393,0.9602452218276373,-2.107371525061852,1.2890887061363572,3,-1.080252457270847,-0.20620345673525708,-0.5423181400997781,-0.07926034129104458,2,1.442169531118803
115,1,-0.03159511196015071,1.0825602805662118,-1.039583186493505,1.5907208554035577,0.7801419656666765,3,1.3159998963689907,-0.6390068323854076,1.088746053905619,-1.5192026867501613,2,1.049429458757268
116,2,-0.03165046520139468,0.8051102821129305,-0.07765080733787436,-0.10094191433305738,0.5753361812750736,4,-1.3033489593729155,-0.2481620936648268,-0.5653907054124507,0.03579144771925274,0,-0.4129887475109761
117,2,-0.03156580758190636,-0.7852145254138617,-0.22565286234995433,-0.26107219980972834,-0.9490770819491412,2,0.301452635389276,1.0204990524964659,-0.5072874668369624,0.08774933599412316,2,2.284902755597155
118,0,-0.031655347209984044,-1.4731611970585483,0.22776741243089116,-1.1073215858707333,-0.8963531165226745,4,0.652234865828326,0.3540475818106186,-0.28062667563235366,0.8929643958875029,2,-0.4650763828418203
119,2,-0.03168504225005777,-0.3819719796790789,1.7952358252622165,-0.5386966491079599,-0.29414994075468526,0,0.04034422311263586,-1.8415900911021932,1.0371044118761457,0.28352958793766014,2,-0.8830729326713321
120,2,-0.03164975499336022,0.42121207626247337,0.706850485592793,-1.1272184426431178,0.48694500327251783,4,0.3442416784539442,0.0406759333104114,1.2498066206312037,0.12849493775048806,2,-0.1164376267288314
122,1,-0.03156168097928156,1.8083669769704604,-1.0270330032806465,-0.9232816321717846,0.7092498366322942,2,0.3758425590597513,-0.28974208122316086,0.029951783870148813,-1.0209093511064296,2,2.139559960452628
123,2,-0.03164901918370102,-2.5738324012633407,1.6390387538537536,-0.6152266960451995,-2.647686970028277,4,-1.5432533492815506,-0.25734255483535246,1.0321639429047615,0.16528445836789726,2,0.23241875144655427
124,2,-0.031578064122698674,0.5456733417260928,0.19444258290955835,1.3627310620153092,0.4634692862510538,2,-0.3499885645974893,-1.775290729497152,-0.7459511050380263,-0.8965368722147623,0,2.0332823785466534
125,2,-0.031587655249893036,-1.4156715577394,-1.3410614379049726,-1.3313224535915298,-1.1817588626879703,2,0.867674766902556,1.7796696088407429,1.26133651199521,-0.47821942879917306,2,1.1865108276840137
126,2,-0.03161793027739143,-0.17787832629276376,-0.21290244158231525,-0.17737641814053764,-0.16058785410648171,1,-0.188269427864038,0.6273395515819161,-1.7256020021463967,-0.44958614744511216,2,0.5965230452579882
127,0,-0.03159370102616503,1.3802376119462918,-1.540863181536807,-1.0031079170857218,1.1508201351577638,3,-0.24472312252384418,-0.13904677579911626,0.760208062954747,-0.9195919774641518,2,0.9205089171704025
128,2,-0.031627339980726525,0.49392994943719015,-2.037325696585685,-0.03900608046655804,0.10663838752480131,1,1.634873516782933,2.2048071208053104,-1.140504754469396,-0.7606368406984002,2,-0.3450783458132241
129,1,-0.03167006782814025,-0.4494462326323422,0.5722967381201606,-1.403887460643756,-0.8812129801827447,0,-0.7400575842339281,0.7458782377619638,-0.23888514542263944,-0.0932286637701079,0,-0.8230564633312759
130,2,-0.03167244372213003,-0.05209936351960804,-1.0227161171731731,-0.44613924215358974,0.02684363150401842,0,-0.2581972749546532,-1.067273559908489,3.110580252282801,0.07209789930298485,2,-1.4562463312197176
131,2,-0.03162846360759012,-0.20423227248348869,0.9728778557983466,-1.6189311599496135,-0.3884837640322396,1,0.6062439714247435,0.6801432780498967,0.13046124705771078,-0.49536075208891556,2,0.6677901646162948
132,2,-0.031665104905773934,-0.983263072586325,1.2389876767617511,-0.9156142960085969,-1.2143413433655867,0,0.6319100703726086,-0.45196118732273693,1.2970063144910629,0.33624004691762743,2,-0.4294684861417233
133,0,-0.0316772713667755,0.35596568267791057,-2.202271382336101,0.8051652425221806,0.4553832059436607,0,-0.12317000190006945,-0.4328286775836959,-1.2349808376970792,-0.8696121297587592,2,-2.024235807998745
134,2,-0.03170684345583658,-0.47010826982620435,0.5209122479595829,0.49620264666288155,-0.11124348465701804,0,-0.401665126367199,-0.17063184882237994,-1.4497026948285374,0.25506410951108693,0,-2.0353612226792004
135,0,-0.03165164761717435,-0.849822447106175,0.924726613213489,-0.3586217352940249,-1.0402127640672496,4,-0.22977626501495327,0.09702324634693726,0.04960500778606801,0.9733165734681941,2,-0.101951388311172
